,kp_90,team_goals,team_concede,mins,mins_prev,mins_prev_10,yellow_cards,was_home,ict_prev,ict_prev_3,ict_prev_5,ict_prev_10,bonus,saves,saves_prev_5,saves_prev_10,transfers_in,transfers_out,average_points,win_prob,draw_prob,team_xG_scored,team_xG_scored_prev_3,team_xG_scored_prev_5,team_xG_conceded_prev_3,team_xG_conceded_prev_5,team_xG_conceded_prev_10,team_goals_scored,team_goals_scored_prev_3,team_goals_conceded,team_goals_conceded_prev_10,prev_opp_goals_scored,prev_3_opp_goals_scored,prev_5_opp_goals_scored,prev_10_opp_goals_scored,prev_3_opp_goals_conceded,prev_5_opp_goals_conceded,prev_10_opp_goals_conceded,prev_opp_xG_scored,prev_5_opp_xG_scored,prev_10_opp_xG_scored,prev_opp_XG_conceded,prev_3_opp_xG_conceded,prev_5_opp_xG_conceded,prev_10_opp_xG_conceded,avg_opp_goals_scored,avg_opp_xG_scored,prev_season_xA,prev_season_key_passes,prev_season_mins,prev_season_clean_sheets,total_points,goals,assists,clean_sheet_kept,saves_made,bonus_scored,mins_played
4880,0.4656683338271526,1.3278503333029497,1.2868409120090638,86.17462787627619,81.95110195300299,87.97949472894314,0.1281058251004706,0.2981073350739636,2.7421134157901537,3.0505522374238145,2.99682561480843,2.876917721349897,0.308433779531223,2.025461690215134,1.754731662315091,1.949701847016768,4357.0,9978.0,3.4664263282633603,0.5109244759237036,0.2612664314358988,1.3229226252254571,1.5547125890668425,1.257706034460514,1.727067158965748,1.6573880124652232,1.4890191624435396,1.3278503333029497,0.7981073350739636,1.2868409120090638,1.2222222222222223,0.2981073350739636,0.3974764467652847,0.8596214670147928,0.7596214670147927,2.503154441543394,2.042271197911244,1.9317033984334329,0.9840299600907824,1.1412595986547425,1.045573741397671,2.978271944027864,2.117281075607128,1.8678417446050564,2.124570134296325,0.7392970101703293,0.9349183016660156,0.0296851602212196,0.3297039650587616,89.39572837485007,11.0,7.0,0.0,0.0,1.0,1.0,0.0,90.0
4884,0.0,0.1639664394436226,0.1112629410510297,7.905524758888944,7.905524758888944,7.905524758888944,0.0,0.0,0.2635174919629648,0.2854772829598788,0.2525375964645082,0.2332617799227727,0.0117118885316873,0.2752293804946522,0.3293968649537064,0.3025571204019228,16099.0,5680.0,0.2752293804946522,0.3673109569066465,0.3025731329526034,0.1402609973170052,0.0579102965967072,0.0660520647871409,0.1749128096611576,0.1484044871550531,0.1119422696254959,0.1639664394436226,0.087839163987655,0.1112629410510297,0.0975990710973944,0.0,0.0,0.0702713311901239,0.0966230803864205,0.0292797213292183,0.087839163987655,0.105406996785186,0.0481367402568748,0.0538358857590562,0.0751678726831174,0.0877348989000016,0.1000369202150794,0.1435438455283815,0.1354820988163405,0.0819832197218113,0.0898922111997057,0.09083184940025,0.912160836012345,87.26351749196297,13.0,6.0,0.0,0.0,1.0,0.0,0.0,81.0
4892,0.5492000262163075,1.918077319875629,1.7180773198756287,52.64130929812652,90.0,52.64130929812652,0.1325322166148453,0.0,1.7,3.333411725544124,3.381961590496068,3.381961590496068,0.2650644332296907,1.3783350527943916,1.3783350527943916,1.3783350527943916,19773.0,24891.0,1.9301288664593808,0.4426336594339923,0.2265652479838052,1.921654419774351,1.508354742838527,1.921654419774351,1.4029970028097614,1.528710949038527,1.528710949038527,1.918077319875629,1.2650644332296908,1.7180773198756287,1.7180773198756287,0.4698711335406186,1.1566237111802062,1.0,1.0,1.1164518892343644,1.3758969068324949,1.3758969068324949,1.111974057894028,1.5132562871170978,1.5132562871170978,1.7169943331048634,1.889578010402904,1.7959412824178291,1.7959412824178291,1.0,1.5132562871170978,0.1890660172018125,1.1085351016797451,53.82249111772042,6.0,9.0,0.0,0.0,1.0,2.0,0.0,90.0
4899,0.310847801392578,0.8634639461339454,1.6540747687798438,43.9072031476793,90.0,46.686414895556645,0.0084320744777832,0.0674565958222657,3.1706475742042963,3.11011848937334,3.08988151062666,3.2077093252368307,0.9662717020888671,0.0782496511538282,0.2360980853779299,0.2173601420939672,21474.0,4056.0,2.7150594353249606,0.4013741590374498,0.2937500238516961,1.1720428008141444,1.8458684736441413,1.1294350704307723,0.7905042621465177,2.35317450773356,2.046171442430398,0.8634639461339454,1.0674565958222657,1.6540747687798438,1.674161843980252,1.0,1.2883622694518229,1.2134913191644532,1.2906108226458983,0.801579858311198,0.8674565958222658,0.92552401429043,0.6509275439300766,0.9563228386335728,1.0616643579856384,1.4888462494960235,1.2404671593476266,1.1339930107310576,1.258458637497596,1.2838651630636717,1.0739564993573745,0.002361121355147,0.0841814507281805,86.91855222967358,5.0,9.0,0.0,0.0,1.0,0.0,0.0,90.0
4908,0.0503465444798452,0.977676833260264,1.368142256003953,57.08664877864524,90.0,41.630725795040895,0.0,0.0238364431407774,2.5809308454873783,6.393871297427907,4.392736005866501,4.308817204400396,0.4027723558387622,0.0068104123259364,0.0,0.0068104123259364,28268.0,3054.0,2.577374445388556,0.3745612852062622,0.292404489207943,1.329721142668127,1.0347550961039416,1.3982654583047456,1.643509047047501,1.410252941767229,1.445527804482199,0.977676833260264,1.0119182215703888,1.368142256003953,1.5525287056329171,0.9761635568592224,0.9841090379061485,0.790465422743689,0.8887628196622049,1.0,1.1952327113718444,1.4880817784296112,1.885512651489436,1.5492558669886265,1.4145846866682523,0.748465420217556,1.3145857911472676,1.8961905904521748,1.982598994804888,0.9213016048908456,1.0537959701432784,0.0035379513768181,0.0843540279571099,86.86814192174333,4.0,9.0,0.0,0.0,1.0,0.0,0.0,90.0
4933,0.1829714871327704,1.062733081302664,2.223550441053671,83.22482721931227,81.53103402414034,82.72296256889096,0.1353001260153345,1.0,4.816275917103159,4.519883420414022,4.393786073667426,3.8658358780307207,0.02613878387611,3.653103402414034,3.856053591437036,3.653103402414034,14971.0,14641.0,2.1666666666666665,0.5537977214784237,0.2434515977301349,1.0935363952784938,1.1071805908509949,1.2450258731855608,2.5529602998538845,2.1038091038940574,1.990872134207498,1.062733081302664,0.5,2.223550441053671,2.1869561436271168,1.5645977317239774,1.3333333333333333,0.9881992439079924,1.1917598991877325,1.2706002520306692,1.5129195463447953,1.5188199243907992,1.2484409622506742,1.0151670221994946,1.0157638583418749,2.362386838791347,1.9050477227052305,1.788272957821332,1.6688820829697129,1.198033207317999,1.006356672085323,0.0439556362789841,0.4221093320865641,85.95068078430222,10.0,8.0,0.0,0.0,0.0,0.0,0.0,89.0
4947,0.2303189006867492,2.3228752569753537,1.4497878600337346,82.51768117116384,90.0,90.0,0.0708673540574612,0.5027645062854338,1.5071877163421277,1.4884015948566285,2.3808085935132737,1.9576484673897,0.1594515466292879,0.165745164571522,0.165745164571522,0.165745164571522,18912.0,21314.0,2.200848559865062,0.4793378980830208,0.2623400697910532,1.7535498922647024,1.632789362419294,1.7428183690908488,0.9471498359039592,1.0463611100760233,1.1585456357741923,2.3228752569753537,1.6574516457152206,1.4497878600337346,1.163902160381233,1.4972354937145662,1.165745164571522,0.9646393620573486,1.0651922633144353,2.502764506285434,2.402211605028347,2.30165870377126,2.115657001727865,1.2240012905506972,1.2592718295130405,1.2809910906529212,2.1705489704842105,2.004528957735137,1.840525215003254,1.1361707818488491,1.294864968799561,0.0069945127197742,0.1238844779348091,87.95936759213559,10.0,6.0,0.0,0.0,1.0,0.0,1.0,90.0
4948,0.0,1.9723662570679248,1.4147545571053912,89.75129631361133,90.0,89.2262551979019,0.0,0.0773744802098092,3.2226255197901907,4.002401663328611,2.5087915736170983,2.158411216887228,0.0143286074462609,2.719812462872129,3.306563799475477,2.6504210639538086,3875.0,9186.0,2.640512928758759,0.3385023176877118,0.2869518275133069,1.7656353500661766,1.7824629284546651,1.4243427682727972,1.4970136136691126,1.3285704348158849,1.2952772579897514,1.9723662570679248,1.4613127598950957,1.4147545571053912,1.4040081015206956,1.0,1.1289574670163487,1.6309497920839238,1.844984010252744,1.281750346526794,0.9690502079160764,1.139541093705294,1.301358164407729,1.5364130092626544,1.676885103482458,1.0910015368706647,0.88845185938234,1.0363628562612328,0.9732828092717912,1.8267457399175744,1.6602827954955313,0.0,0.0,90.0,10.0,4.0,0.0,0.0,0.0,2.0,0.0,90.0
4949,0.5659378594193408,1.5974478093968791,1.353811736030849,87.54443163732097,80.21798176834416,87.54443163732097,0.1306010444813863,0.3622969715428088,2.6219870961127434,4.413033637194264,3.4127162363598984,2.9658058282330777,0.1741347259751818,1.7309082200980903,2.231960599600169,1.7309082200980903,4007.0,9123.0,2.927974797391336,0.3770491927945257,0.2849913558414891,1.5168213864833666,1.6988080374308647,1.4082346997146542,1.2803053525218355,1.4466232918602728,1.2747418647668896,1.5974478093968791,1.5,1.353811736030849,1.353811736030849,1.0,1.1207656571809363,1.3826218170743148,1.5103728986661684,1.3333333333333333,1.0724593943085616,1.1997895240995842,1.374563355539968,1.4714594717537637,1.5637882292692964,1.5089345924008348,1.0145187493922252,1.1252751790643445,1.1874619061530884,1.5466025958204497,1.5308077200449028,0.0360770849373516,0.4006971113837517,89.26561424687269,11.0,7.0,0.0,0.0,1.0,1.0,1.0,90.0
4999,0.0661684398219248,2.2675153711712923,1.135645301634946,81.21018445405551,72.63740139072692,88.67369038401387,0.0661684398219248,0.5425812065397836,1.0374829785695163,1.898419663596881,2.725615213093776,2.795468896947172,0.2646737592876993,1.143546983650541,1.143546983650541,1.143546983650541,25031.0,25206.0,3.259613689155697,0.6228657703602702,0.2306724950266986,1.7838353213201092,2.6740798308580325,2.448045926025624,0.6626916954359926,0.5776119780539186,0.8598222993960267,2.2675153711712923,3.813871809809675,1.135645301634946,1.0602868007266426,0.5425812065397836,0.1808604021799278,0.3255487239238701,0.3798068445778484,0.6382791956401443,1.2170324826159131,1.1085162413079568,1.1105471924912491,1.0571725731671882,1.0194435378729965,1.784692905515092,1.2933016417748693,1.4127798320589513,1.4235397057077213,0.461194025558816,1.1676185587943244,0.0013737699156128,0.0489792463275631,87.4682156879512,7.0,6.0,0.0,0.0,1.0,2.0,0.0,90.0
5021,0.039602064050283,1.436074058387798,1.7365859217816426,9.767758516584044,80.01514625843326,0.1901876903155568,0.013200688016761,1.0,2.6358116545185,1.6047086370375112,1.6047086370375112,1.6047086370375112,1.7543205285769476,0.1008657920309802,0.0,0.0,3471.0,728.0,0.4582573851561937,0.4360408018264635,0.2477640276090032,1.6550974710746496,2.1246618585267933,1.6589383149987051,1.902636666176852,1.3359980356772938,1.5900949555967354,1.436074058387798,1.6426407677366677,1.7365859217816426,1.4921596587837034,0.427922303210003,0.5235210236488902,0.4567533819260018,1.0141126141893342,2.571572821508888,2.085887385810666,1.7285281535473336,1.550772931114579,0.9648690804470516,1.1765562511032828,2.398354423853645,2.072909566500116,2.143002681664439,1.7489305083149196,1.6042471436456285,1.62089914660495,0.0025354273239319,0.038551558847748,86.42766986556944,2.0,9.0,0.0,0.0,1.0,0.0,0.0,87.0
5022,0.8412819641778162,2.1378135398259035,1.0779961758761956,46.2485995414086,90.0,52.58516396815058,0.1646359908835912,0.228957736604235,2.8060619629438115,4.09924043997248,4.741339645052136,4.100560305710199,0.1179935430428709,0.4874584069638552,0.5723943415105874,0.5851142157663785,45975.0,19814.0,1.9171334861971336,0.5268579504230536,0.2241156796591941,2.2669858281473863,1.7677978062359312,1.7515149144079314,1.011500422639768,1.1041780289166014,1.3328811836551389,2.1378135398259035,1.728957736604235,1.0779961758761956,1.1084945084283395,0.6868732098127053,1.4859718244028233,2.0,2.0228957736604234,2.028056351194353,1.662625358037459,1.708416905358306,1.0143614699929624,1.741675013227738,1.9564688074141068,1.640541850028729,1.325776622751858,1.2588551319661856,1.259852150541818,1.5595318422790798,1.651252997242569,0.002054157639591,0.0480899540579478,70.95480070819858,6.0,7.0,0.0,0.0,1.0,0.0,0.0,90.0
5023,0.3007915450721155,2.109337734699744,1.4939155113552625,46.4789946919748,90.0,71.60738530495254,0.093647175059602,0.7639577117017902,3.287561940531611,2.3651025896562663,2.8565640478505774,2.799172866285396,0.1658613196162988,1.626490612010263,1.9098942792544755,1.95233637434902,46927.0,20339.0,1.840335102675065,0.4464787742660802,0.2346153369073369,2.1535468322985567,2.782130741522153,2.333778659805517,1.2439188568214736,1.202556231837428,1.5448809276761546,2.109337734699744,2.2639577117017904,1.4939155113552625,1.8812722502359192,2.2918731351053703,1.84263847446786,2.0,2.076395771170179,1.3147230510642798,1.3416253729789258,1.494416915319284,1.434440775439687,1.904083350668177,2.0236192757884788,1.8908041383798635,1.301829488866516,1.4371129506688851,1.494525074618585,1.932306018476086,1.8378378290979969,0.0006288475908426,0.0147219722431315,76.19015760736751,1.0,7.0,0.0,0.0,1.0,1.0,0.0,90.0
5027,0.3444101273846551,1.5504012321659428,1.4229792272516328,79.7718031265953,75.32476100772371,83.04454818595238,0.0137764050953861,0.7706993907456829,3.008030972652397,2.301480633056193,2.690117638383499,3.261110919479691,0.1954690934352952,2.642397911128056,1.7340736291777867,2.055198375321821,6229.0,41196.0,3.292132137008155,0.2870818129254434,0.2445096329784048,1.5600901599835135,1.1990853391030274,1.262797251598411,2.037541835234641,1.5482125408194598,1.4568547890308248,1.5504012321659428,0.8439509138814756,1.4229792272516328,1.9582440382749,0.229300609254317,0.7431002030847723,1.5082797562982733,1.4082797562982732,1.3333333333333333,1.1375803655525902,1.2,1.165323808224617,1.6065904465616132,1.4602711977917315,1.8503416425285788,1.3282118791169315,1.1987080298832211,1.2441162450894072,1.2641414584604038,1.369632204747769,0.0620053820789079,0.3196789905266726,77.63394451226876,7.0,6.0,0.0,0.0,0.0,3.0,0.0,90.0
5034,0.4325971947050105,1.977933440051428,1.777933440051428,56.75142955019805,90.0,56.75142955019805,0.1574722666880949,0.0,1.7,3.0715411997750026,3.2265559278318445,3.2265559278318445,0.3149445333761899,1.6377115735561878,1.6377115735561878,1.6377115735561878,19500.0,24854.0,2.02988906675238,0.4013217790220276,0.231401293906709,1.9593902917463424,1.5546077117426735,1.9593902917463424,1.4620193272315114,1.6084957853380972,1.6084957853380972,1.977933440051428,1.31494453337619,1.777933440051428,1.777933440051428,0.3701109332476201,1.12337031108254,1.0,1.0,0.9501848887460336,1.296088746598096,1.296088746598096,1.1724402116946189,1.6436526653517156,1.6436526653517156,1.6338003116725204,1.6965603454594054,1.6674473711068791,1.6674473711068791,1.0,1.6436526653517156,0.1497749891924612,0.8853368729748241,60.9314130673874,7.0,9.0,0.0,0.0,1.0,2.0,0.0,90.0
5035,0.1964167691335012,2.166244375247486,1.6811968773373624,75.65685934818907,90.0,75.06301039420966,0.1843640629812216,0.0,2.1463243717276925,2.3887981228826245,2.937698079245438,3.0588255933671635,0.466936510529194,1.9173862550047056,1.9173862550047056,1.9173862550047056,19096.0,24392.0,2.7263043726076406,0.3912037503799896,0.22132566626448,2.0767913517519405,1.8583338728406595,2.075223487371248,1.501001826622759,1.6107489190064868,1.662893673593449,2.166244375247486,1.6312718740375567,1.6811968773373624,1.6499416692331823,0.2625437480751132,1.0,1.0,1.0262543748075112,0.6833916641001511,1.2100349984600909,1.157526248845068,1.089700407513836,1.7487671813224406,1.859026287719681,1.833006749964057,1.4088159561782083,1.6107070032246438,1.5329966792318912,0.981246875137492,1.8854806345988515,0.0198585885571764,0.3025285022924558,87.57302692652998,10.0,7.0,0.0,0.0,0.0,2.0,0.0,90.0
5036,0.1439927614798665,1.7109625842234766,1.0140009718383514,69.1397667587957,90.0,74.46966959903106,0.0915326205143768,1.0,2.3940204086053765,1.9139389752538745,3.802309835337995,2.5081963848882363,0.3259674978077002,0.8960621976544805,0.9450655990887098,0.9333981225567504,8170.0,58942.0,2.778026239635484,0.233632766965926,0.2394086659843016,1.843992891921092,2.3567833730992733,2.170489196094711,1.0235897850829474,1.1787354977460411,0.9686223020213618,1.7109625842234766,1.1599416896989243,1.0140009718383514,1.0,1.5799708448494625,0.9466861034336918,1.2200291551505378,1.178026239635484,1.8066763850501792,1.5680116620602151,0.9520174930903228,2.402921766393588,1.925155042827066,1.9404153400793185,1.4359426965727893,1.3046730871951648,1.3145464931423607,0.973314562926848,1.6284103014865232,1.879723981467279,0.0028941380617989,0.0461311321577124,88.28239403640735,2.0,9.0,0.0,0.0,0.0,3.0,0.0,90.0
5037,0.2089772632569855,2.046866270492705,1.005276200766423,71.23371181605842,90.0,67.4607701712489,0.1118507722328042,1.0,2.210800216094888,2.461794427735975,4.852633952856745,2.827808209533698,0.2001964594845421,0.3376768490510875,0.3561435517335687,0.3517467177615494,8159.0,57235.0,2.5424574206934274,0.176555499974661,0.2205777028244755,2.047255327533411,2.389344218739709,2.251457274646899,1.2671063033614107,1.14926433347338,0.9682270960661168,2.046866270492705,1.6834279540146055,1.005276200766423,1.0,1.8417139770073028,0.7721906819951314,0.9582860229926972,0.9424574206934276,1.719428674330899,1.463314409197079,0.7949716137956183,2.43554281295442,1.6403962612236958,1.7444337302889086,0.9835026793343716,1.367571357816065,1.372746963128208,1.000005609434138,1.5359277281240864,1.8222003355973369,0.0042002739959063,0.0669502942383183,87.50723168347837,2.0,9.0,0.0,0.0,0.0,1.0,0.0,90.0
5048,0.107046955117357,0.7173743381000199,1.9874432653294587,66.54954960743802,79.35747606033401,70.5399787202969,0.107046955117357,0.8817497340037113,2.028024388208536,1.2344496276051955,1.4695828900061856,1.86269631308284,0.0,0.0394167553320962,0.0,0.0,348.0,399.0,1.3107515011308193,0.3325357868123563,0.2984177729867822,0.8749848017957164,1.2766654644663402,1.0216632456199304,2.4229597561293854,2.433578173130929,2.186033670840012,0.7173743381000199,1.177375398994433,1.9874432653294587,1.9534440897827263,0.3547507979888662,1.2365005319925777,0.7419003191955464,0.90642523939666,1.7634994680074223,2.1634994680074224,1.5526998936014846,1.4259893888177244,1.120076083647438,1.0550500463609274,1.497493942785134,1.7330893105212803,1.819623315399159,1.5324457573650714,0.9099770242568538,0.9953407771074616,0.0,0.0,10.595223833267468,1.0,9.0,0.0,0.0,1.0,0.0,0.0,90.0
5049,0.0889414670824471,1.5709977507906816,1.2768534052875378,18.67594364233578,20.99018623145753,11.008186556942174,0.0,0.0,0.2332242914606392,0.4081425100561187,0.6583637747874135,0.520307582432316,0.0,0.2555919028464535,0.0,0.0,328.0,525.0,0.4167879801639215,0.3960684621824408,0.2757698507756813,1.575442306213604,1.9738086711573823,1.9467326171734507,0.9631148769489748,0.9102755520791348,1.0155614107986797,1.5709977507906816,2.61661214573032,1.2768534052875378,0.9928624021248118,2.7667757085393605,2.533551417078721,1.6134205668314885,1.5367429959775525,0.2332242914606392,0.5399345748763835,1.3166121457303197,1.2485630451860823,1.344343320554086,1.2368492500576598,0.3031440837784832,0.8102160450247321,0.9480183132761576,1.3736463219210102,1.369188304111544,1.1185120449812722,0.0068317153417471,0.1426410982796382,82.64554315900806,11.0,9.0,0.0,0.0,0.0,0.0,0.0,90.0
5072,0.6689881742707442,1.7675952697082975,1.6831011825729256,90.0,90.0,90.0,0.1337976348541488,0.0,2.098533510366467,3.482367937756159,3.042925099581138,3.238233027658925,0.2746517738593883,2.136180463350798,2.3803153734480325,2.441349100972341,30395.0,237769.0,2.6479106431563304,0.3450249800639093,0.291612929364014,1.3724069762345152,1.5966838215219266,1.788645270319556,2.1711509490232075,1.819613157589622,1.5419356163436404,1.7675952697082975,2.1337976348541488,1.6831011825729256,1.7034457584143616,0.5351905394165954,1.0234603596110636,0.8281524315332762,1.047873850620787,0.8662023651458511,1.159164257262532,1.3788856763500426,0.7625052783498063,0.9951651713765556,1.1360829175845462,0.6363377773487715,1.0156296414222885,1.2446043595262686,1.329914935751119,1.1150109508975263,1.1929735536170498,0.0,0.0,65.91642572625321,0.0,7.0,0.0,0.0,0.0,2.0,2.0,90.0
5077,0.7460943559038398,1.3500260241841937,1.3642855526448183,64.47039471626024,90.0,69.73824340891622,0.3197547239587885,0.7857676272098376,4.014381728977708,3.480191931441902,3.693365386750987,4.297250485209853,0.0725755842576459,0.5784274065334385,0.4284647455803247,0.4284647455803247,9338.0,1907.0,2.457074321403118,0.4715934546671563,0.2761792755050791,1.3677925990665274,1.03978517387604,1.1119808549780583,1.514716510577584,1.6376194033070328,1.6098540088615123,1.3500260241841937,0.2142323727901623,1.3642855526448183,1.031710470748997,0.2142323727901623,0.7380774575967207,0.9571535254419676,0.9,1.0,0.7285394236740974,1.421423237279016,0.9518585807441304,1.210545931885304,1.0733510387185137,1.4902896928295342,1.4948936680581086,1.3615900141363082,1.6028887624040078,0.8071342901753897,1.0320220731629437,0.0,0.0,19.28091355111461,1.0,9.0,0.0,0.0,1.0,1.0,0.0,90.0
5082,0.0757852212959731,1.5205033856889754,1.380606929205752,19.126502628398164,62.3005016163218,25.075210839079222,0.0378926106479865,0.6922277957369088,1.2460100323264358,0.7232646800182643,0.5696267812772533,1.86675989039618,0.0378926106479865,0.1977793702105453,0.0,0.1977793702105453,24495.0,4592.0,0.4076240549353802,0.6454670567947585,0.2133334236127639,1.5930183236227826,1.3095781131023234,1.2765994768194326,1.4571833046744422,1.776874311235027,1.4953063909730766,1.5205033856889754,1.3461138978684544,1.380606929205752,1.4334567016549695,0.3077722042630911,0.435924068087697,0.4615544408526182,0.5121095982999818,1.0,1.0,1.1231088817052364,0.5009778573363379,0.8989058436933873,0.9543128418803786,1.8014086912668872,1.323354535869459,1.4816187115854609,1.3319531687758703,0.5764619682822646,0.9861920071089022,0.0206388916942435,0.1191376274566804,90.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,90.0
5083,0.0057461564281658,1.4355418562789866,1.4249346836805288,13.33249572059088,87.89977982550539,13.78353627097196,0.0028730782140829,0.9766642202833932,1.757995596510108,0.0548390823340257,0.0431900116529132,1.805061841435357,0.0028730782140829,0.2790469200809695,0.0,0.2790469200809695,25183.0,4731.0,0.2949576789786559,0.6840436536934584,0.2006451221083607,1.397649218405892,1.1214508663797926,1.1720026037843618,1.4322736425765716,1.7590614090386971,1.4163800057090474,1.4355418562789866,1.4883321101416966,1.4249346836805288,1.4289418377732794,0.0233357797166067,0.3411119265722022,0.4046671559433213,0.4349054259230789,1.0,1.0,1.009334311886643,0.3253998034465858,0.9484267940797794,0.975281539795098,1.4528005649784703,1.0228583567323726,1.294236261640605,1.2062573564189691,0.4397847253183694,0.9776986689803124,0.0015648737069188,0.0090332050515896,90.0,2.0,9.0,0.0,0.0,1.0,1.0,0.0,90.0
5087,0.5149852515187002,1.4988180932359902,1.6928239926285102,85.00434809064261,90.0,79.11411342297527,0.5149852515187002,0.0,4.041958704252361,3.4599410060748013,3.5731111140537712,3.606562240895299,0.1643086349936648,1.3095398208995097,0.9700294969625995,0.9700294969625995,9772.0,2032.0,3.22634021595794,0.3353149046621881,0.2940330659672022,1.297434297524231,1.1541421060834558,1.3340753025487908,2.005289183254787,1.885516852430012,1.9071613226852169,1.4988180932359902,1.5149852515187003,1.6928239926285102,1.7844378895638668,1.0,1.0,0.90299705030374,0.95149852515187,1.5149852515187003,1.6119882012149602,1.7574926257593502,1.500245584607959,1.3255762532078916,1.2583734826848698,0.8129232564649973,1.0992499348435216,1.3849010523460443,1.4288157912192618,0.96766568343458,1.0791126944996712,0.0,0.0,43.65132736331698,3.0,9.0,0.0,0.0,1.0,2.0,0.0,90.0
5090,1.0079279250641373,1.664024024978621,3.0079279250641373,90.0,90.0,90.0,0.3359759750213791,0.3359759750213791,4.339939937553448,4.339939937553448,4.339939937553448,4.339939937553448,0.0,2.656096099914484,2.656096099914484,2.656096099914484,16608.0,9010.0,0.9920720749358628,0.4316109446861264,0.2697371528228252,1.7659259679699877,1.7659259679699877,1.7659259679699877,2.417048194258335,2.417048194258335,2.417048194258335,1.664024024978621,1.664024024978621,3.0079279250641373,3.0079279250641373,0.6640240249786209,0.6640240249786209,0.6640240249786209,0.6640240249786209,0.3359759750213791,0.3359759750213791,0.3359759750213791,1.920295289127312,1.920295289127312,1.920295289127312,2.2511547108726875,2.2511547108726875,2.2511547108726875,2.2511547108726875,0.6640240249786209,1.920295289127312,0.0427873946824563,0.4424317717428497,77.68888034385947,9.0,7.0,0.0,0.0,1.0,1.0,0.0,90.0
5091,0.4511919937258447,2.2432898005384456,1.4323237987436268,61.41344843673264,90.0,55.840309857731576,0.0,0.0,4.327185321830715,3.982524771067917,4.20627162041557,4.819936285064122,0.3007946624838963,1.242715593897616,1.242715593897616,1.242715593897616,17227.0,8008.0,2.364934700807668,0.5302403399746889,0.24664488683517,2.1440721521784454,1.7077912981723746,1.9607721424322684,1.4445148794052167,1.1546756911861986,1.2373701737219502,2.2432898005384456,1.310678898474404,1.4323237987436268,1.61704383248578,1.689321101525596,1.919094802034128,1.4135926609153575,1.4135926609153575,0.0,0.4135926609153575,0.5514568812204769,2.0237153119498377,1.789005474942761,1.5813566955448806,1.364000721854113,1.4922792429214171,1.595865868539414,1.629050268891627,1.2027415004487048,1.7164142010386731,0.0412782839061349,0.3344960788338729,77.64524487265663,8.0,5.0,0.0,0.0,0.0,0.0,0.0,90.0
5093,0.2314610824185133,1.568607551231319,1.5234675819674326,75.24159649586882,9.152356967298717,75.71616315343246,0.1714223796159355,1.0,0.7321885573838972,1.297460717211688,1.970926208609325,2.853474030712208,0.2292876502205639,0.8284160962993488,0.6822250204818165,0.8284160962993488,8136.0,31127.0,2.568607551231319,0.5411286090297699,0.2390106368810453,2.002631769990424,2.947158798931242,2.3589072819745405,1.9130128691801345,1.848354326908202,1.4339373103988804,1.568607551231319,2.830471393459743,1.5234675819674326,1.398307144807792,2.220314262306496,1.4067714207688318,1.1660942786919486,1.5004110594320788,1.7231762021800856,1.555937147538701,2.0728900081927266,1.116062634913458,0.9585925572046288,1.221001651445519,2.128742322635038,1.606724344501281,1.2694608393562743,1.5518097077955817,1.655297100417134,1.4358826314395454,0.034103919369058,0.362763283762839,78.62236408378945,6.0,6.0,0.0,0.0,0.0,0.0,0.0,90.0
5094,0.025620417603611,1.470154163543519,1.3549084218416374,80.8090658190614,90.0,81.53722505621667,0.1143248259984953,0.1537225056216664,1.0307445011243332,0.7998392573081663,1.2960765660135416,2.0385675174001503,0.1570255220045138,1.692554988756667,0.8462774943783336,1.692554988756667,7310.0,22965.0,2.7633943854389083,0.2197623177794734,0.2431734238033431,1.8561744888247484,1.431834380649555,1.3004397774218968,1.17446000373474,1.5587959444666464,1.3400562023122866,1.470154163543519,1.0768612528108332,1.3549084218416374,1.3845741685405557,1.8462774943783336,2.410462490630556,1.4770219955026669,1.406867831959148,1.307445011243333,1.0459560089946662,1.1383502550594995,1.6521148395016685,1.6013194045945889,1.9115473261227391,1.14286627995687,1.0739374630291156,1.133983950587925,1.1615998511659489,1.4327579381691131,1.9280665973872475,0.0168297476038156,0.1411086813031478,90.0,12.0,5.0,0.0,0.0,0.0,1.0,0.0,90.0
5095,0.3647032000852241,1.4542491110874378,1.2725494666524626,81.82351600042612,90.0,81.82351600042612,0.2845576500372855,0.182351600042612,1.9299931602173217,1.6029338002343665,2.093522840208799,2.7783033751731114,0.1022060499946734,1.6352967999147758,0.8176483999573879,1.6352967999147758,7491.0,22942.0,2.453597155479801,0.1960490396137151,0.2410206282695701,1.864420429537432,1.408548377225901,1.2908045546868372,1.1314240933431428,1.5243763069939638,1.3498805310743576,1.4542491110874378,1.0,1.2725494666524626,1.2725494666524626,1.817648399957388,2.362747333262313,1.4905890399744328,1.3633992888699502,1.0,0.8364703200085224,1.0,1.7574397127291277,1.7052214153142489,1.9434556322176555,1.1020445577583131,1.0285120744028122,1.11419890122368,1.1448535390861267,1.3633992888699502,1.9434556322176555,0.0347292509985818,0.3377446191183696,88.04275949287596,11.0,9.0,0.0,0.0,0.0,1.0,0.0,90.0
