,xG_prev_3,xG_prev_5,shots_90_prev_3,xA_90_prev,xA_90_prev_3,xA_90_prev_10,kp_90,mins,mins_prev,mins_prev_3,mins_prev_5,mins_prev_10,was_home,ict_prev,ict_prev_10,transfers_in,transfers_out,average_points,team_xG_scored_prev_3,team_xG_scored_prev_5,team_xG_conceded_prev_3,team_xG_conceded_prev_5,team_xG_conceded_prev_10,prev_3_opp_goals_scored,prev_5_opp_goals_scored,prev_10_opp_goals_scored,prev_opp_goals_conceded,prev_3_opp_goals_conceded,prev_5_opp_goals_conceded,prev_opp_xG_scored,prev_3_opp_xG_scored,prev_10_opp_xG_scored,prev_opp_XG_conceded,prev_3_opp_xG_conceded,prev_5_opp_xG_conceded,prev_10_opp_xG_conceded,avg_opp_goals_scored,avg_opp_goals_conceded,avg_opp_xG_scored,prev_season_goals,prev_season_shots,prev_season_xG,prev_season_mins,total_points,goals,assists,clean_sheet_kept,saves_made,bonus_scored,mins_played
22371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5896.0,5070.0,0.0,0.7845333333333334,0.7845333333333334,1.2790343333333334,1.2790343333333334,1.2790343333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.79575,1.54472,1.54472,0.944083,1.1128416666666665,1.1128416666666665,1.1128416666666665,0.0,1.0,1.54472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.0,3494.0,0.0,0.50162,0.6347517500000001,1.3499615,1.5990807500000002,1.5990807500000002,0.3333333333333333,0.25,0.25,1.0,2.6666666666666665,2.75,0.577292,0.6810469333333332,0.8441101999999999,2.68515,2.132713333333333,2.046355,2.046355,0.25,2.75,0.8441101999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1873.0,2814.0,0.0,0.3907115,0.9927754,1.7400915,1.4357976,1.4357976,1.3333333333333333,1.2,1.2,1.0,2.333333333333333,2.6,1.17668,0.9964973333333336,1.0600764,1.42995,2.554523333333333,2.371444,2.371444,1.2,2.6,1.0600764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,2133.0,0.0,1.3051385,0.90337925,1.6709425,1.510452,1.6170613333333332,0.6666666666666666,1.0,1.0,2.0,2.0,1.8,1.1967,1.0930546666666665,1.0557298333333334,1.98962,2.5226333333333333,2.2272100000000004,2.129755,1.0,2.333333333333333,1.0557298333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3335.0,2480.0,0.0,1.6644655,1.0275884999999998,1.6530225,1.696557,1.6108925714285711,2.6666666666666665,2.4,2.4285714285714284,2.0,1.6666666666666667,1.2,0.949368,1.9915526666666663,2.4125154285714285,1.04319,1.5426460000000002,1.170818,1.1254077142857144,2.4285714285714284,0.8571428571428571,2.4125154285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0,2456.0,0.0,0.5484275,0.926783,2.04863,1.85978625,1.86647225,1.0,1.2,1.625,1.0,0.6666666666666666,1.2,0.854165,1.4810283333333334,1.5995525,2.03034,1.2936143333333334,1.2958338,1.0909356249999995,1.625,1.125,1.5995525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1341.0,1967.0,0.0,0.247548,0.95600675,2.614705,2.13386375,1.8636297777777773,1.3333333333333333,0.8,0.8888888888888888,2.0,1.6666666666666667,1.2,1.42567,1.5942766666666666,1.2781907777777777,0.673195,1.637266,1.4092281999999998,1.512519777777778,0.8888888888888888,1.3333333333333333,1.2781907777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
22378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,0.0,0.0,0.8,0.0,22.5,22.5,928.0,1198.0,0.1,1.702871,1.12564925,2.7482100000000003,2.39842,1.8680238,2.333333333333333,2.0,1.2,0.0,1.0,0.8,1.10288,2.11496,1.3709364000000002,1.98801,1.297043,1.197361,1.7341901,1.2,1.3,1.3709364000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22379,4.736284576356411,4.736284576356411,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,1.0,4.0,2.0,0.8888888888888888,1.0,18.0,22.5,809.0,1087.0,0.1818181818181818,1.977998,1.112773,1.87423,2.2444675,1.949228666666667,1.0,1.2,1.4,2.0,2.333333333333333,2.4,0.759561,1.1671736666666666,1.5375634,2.04202,2.4158466666666665,2.307152,1.7780668,1.7272727272727273,1.5454545454545454,1.5471012727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22380,0.0,4.210030734539032,90.0,0.0,0.0,0.0,0.0,2.1538461538461537,19.0,0.5,2.25,1.0,1.0,3.789473684210526,22.000000000000004,1173.0,741.0,0.2307692307692307,1.6127945,1.79539625,1.58001,1.7271199999999998,2.000350555555556,1.6666666666666667,3.0,2.5,1.0,0.6666666666666666,0.4,2.34525,2.64096,2.1237368,0.563367,0.578981,0.4323976,0.8881618,2.3846153846153846,0.3846153846153846,2.049185846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22381,0.0788719530560466,0.0749283554032443,0.0,0.0,0.0,0.0,0.0,1.8666666666666667,0.0,9.5,5.0,3.111111111111111,0.0,0.0,9.642857142857142,1135.0,1236.0,0.2,1.6873535,1.650074,1.5344220000000002,1.557216,1.970012666666667,1.0,1.4,1.4,2.0,1.3333333333333333,1.8,1.19959,0.8744039999999998,1.4513704,1.41896,1.4865050000000002,1.560273,1.5411111000000002,1.2666666666666666,1.4,1.4203092666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22382,0.0,0.0788719530560466,0.0,0.0,0.0,0.0,0.0,1.6470588235294117,0.0,0.0,4.75,3.111111111111111,1.0,0.0,9.642857142857142,847.0,1101.0,0.1764705882352941,0.6183295,1.1528415,2.93011,2.232266,2.165897111111111,2.0,2.2,1.6,1.0,1.0,0.6,2.80917,2.809473333333333,1.9006966,0.353043,0.6936023333333333,0.6743838,0.9203173,1.2941176470588236,1.1764705882352942,1.5446882117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4736842105263157,0.0,0.0,0.0,3.111111111111111,1.0,0.0,9.642857142857142,773.0,799.0,0.1578947368421052,0.658907,0.6386182499999999,2.38918,2.659645,2.0861126666666667,0.0,0.0,0.6,3.0,3.333333333333333,2.8,0.594134,0.4169976666666666,0.8475897,2.38978,2.40926,2.266526,1.7878166999999998,0.4210526315789473,2.210526315789474,0.8177806210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.0,0.1071428571428571,0.8666075,1.31822375,1.7095699999999998,1.31606075,1.1892903333333331,1.0,1.2,1.6,2.0,2.0,1.4,1.79835,2.07215,1.5220879,0.812233,1.3636333333333333,1.456576,1.6384616,1.25,1.5357142857142858,1.3344834285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.088235294117647,0.965065,0.93941425,2.902285,2.234173,1.7757294444444445,0.6666666666666666,1.2,1.3,1.0,0.6666666666666666,0.8,0.756217,0.9351883333333334,1.1221972999999998,0.650256,0.5973849999999999,0.7446759999999999,0.9573003,1.3235294117647058,1.2352941176470589,1.2648670294117643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.0,0.0857142857142857,0.606031,0.947523,2.52511,2.0176005,1.8370424444444444,1.0,0.8,0.9,0.0,0.3333333333333333,0.8,0.812193,1.1618876666666669,1.0035772,0.232236,0.972812,1.0817478,1.1382221,1.0571428571428572,1.6,1.1392764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,186.0,0.0833333333333333,0.5205575,0.74281125,1.93082,2.4165525,1.8455813333333333,3.0,2.0,1.7,1.0,1.0,1.2,2.27297,2.106113333333333,1.1389790000000002,2.58968,1.7885633333333333,1.5224544000000002,1.5997859,1.5833333333333333,1.5833333333333333,1.27850825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7567567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.081081081081081,0.2438045,0.42491775,1.6518065000000002,2.0884582500000004,1.824206111111111,2.0,1.4,1.8,1.0,1.0,1.0,1.61996,1.63649,1.8290641,0.0417972,0.7419287333333333,0.7922724399999999,0.9468630199999998,2.0,0.8648648648648649,1.8028303243243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5883154571378902,79.0,6.0,1.0,0.0,0.0,0.0,0.0,84.0
22925,1.0793731468064445,1.0793731468064445,4.285714285714286,0.0,0.0,0.0,0.0,84.0,84.0,84.0,84.0,84.0,0.0,11.142857142857142,11.142857142857142,56448.0,37965.0,6.0,1.67926,1.67926,3.00939,3.00939,3.00939,2.0,2.0,2.0,3.0,3.0,3.0,1.13718,1.13718,1.13718,1.35036,1.35036,1.35036,1.35036,2.0,3.0,1.13718,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,1.0,0.0,0.0,0.0,0.0,0.0,90.0
22926,0.7137934863567351,0.7137934863567351,1.5517241379310345,0.0292538795620203,0.015131317014838,0.015131317014838,0.5172413793103449,87.0,90.0,87.0,87.0,87.0,1.0,2.3,6.568965517241379,32919.0,118731.0,3.5,1.155445,1.155445,2.096825,2.096825,2.096825,1.0,1.0,1.0,1.0,2.0,2.0,0.587526,0.5840635000000001,0.5840635000000001,2.26173,2.32518,2.32518,2.32518,1.0,2.0,0.5840635000000001,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,9.0,1.0,0.0,1.0,0.0,3.0,68.0
22927,0.0,0.7553053252837237,0.0,0.0,0.0,0.0108795419858753,0.371900826446281,34.57142857142857,0.0,0.0,17.0,34.57142857142857,1.0,0.0,7.512396694214876,3581.0,5393.0,2.2857142857142856,1.85003,1.378218,1.1670055,2.14190775,1.9885387142857145,1.0,0.8,0.8571428571428571,1.0,2.333333333333333,2.0,1.78187,1.155902,1.0361048000000002,1.07395,1.7019466666666665,1.7191152000000005,1.7446708571428573,0.8571428571428571,1.4285714285714286,1.0361048000000002,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,8.0,1.0,0.0,0.0,0.0,2.0,76.0
22928,0.0,0.0,0.0,0.0438191339765723,0.0,0.0187518973044066,0.8490566037735849,39.75,76.0,0.0,0.0,39.75,0.0,11.013157894736844,8.349056603773585,50544.0,4903.0,3.0,1.6942985,1.29682975,1.0312755,1.5664402500000003,1.933731375,1.6666666666666667,1.6,1.25,2.0,1.6666666666666667,1.6,0.492239,1.0102996666666668,1.146672625,1.7436,1.145462,1.25637612,1.2036112,1.25,1.625,1.146672625,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,5.0,1.0,0.0,0.0,0.0,0.0,90.0
22929,0.5098851456453924,0.5098851456453924,2.3684210526315788,0.0,0.0438191339765723,0.014615449369611,0.6617647058823529,45.333333333333336,90.0,38.0,19.0,45.333333333333336,1.0,5.9,7.808823529411764,26831.0,16024.0,3.2222222222222223,0.7554375,1.30273375,1.354285,1.26064525,1.9695256666666667,3.6666666666666665,2.8,2.555555555555556,0.0,0.3333333333333333,0.4,3.10509,2.381925333333333,1.838939555555556,0.267429,1.1384863333333337,1.1627138,1.113719888888889,2.555555555555556,0.3333333333333333,1.838939555555556,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,2.0,0.0,0.0,0.0,0.0,0.0,90.0
22930,0.3000104776583612,0.3623170197170111,0.5,0.0,0.0,0.0144036312628051,0.4591836734693877,53.45454545454545,90.0,90.0,64.0,46.0,1.0,0.9,5.5,138418.0,12112.0,2.909090909090909,0.4397145,0.597576,2.21098,1.7826324999999998,1.875824555555556,1.0,1.0,1.1,2.0,2.333333333333333,1.8,2.79229,1.598164,1.5560497,1.15797,1.62984,1.3020712,1.1116555,1.181818181818182,1.2727272727272727,1.586243363636364,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,1.0,0.0,0.0,0.0,0.0,0.0,90.0
22931,0.4198000067844986,0.3599052422214299,0.0,0.0,0.0344647616147995,0.0218667689745032,0.46875,59.07692307692308,90.0,90.0,90.0,48.44444444444444,1.0,0.7,4.995412844036698,77394.0,12884.0,2.6923076923076925,1.2056005,0.8226574999999999,1.33199,1.7714850000000002,1.6557534444444444,1.3333333333333333,1.0,0.6,0.0,0.6666666666666666,2.2,1.4047,1.00015,0.7925123,0.297157,1.4068756666666669,1.6988534000000002,1.7631542,0.5384615384615384,2.076923076923077,0.8249439846153847,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,9.0,1.0,0.0,0.0,0.0,3.0,90.0
22932,0.4069334864616394,0.2134557955432683,1.0,0.1808846443891525,0.0344647616147995,0.0181253066024399,0.7342657342657343,61.285714285714285,90.0,90.0,90.0,58.44444444444444,1.0,10.3,4.260456273764259,75530.0,17237.0,3.142857142857143,1.1846314999999998,0.6885499999999999,2.03884,1.9187475000000005,1.663716777777778,1.0,1.4,1.1,1.0,1.3333333333333333,1.2,0.604599,0.6141253333333334,0.8785008000000001,1.70609,1.3887236666666667,1.6012666,1.552435,1.0,1.5,1.0573272857142857,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,9.0,1.0,0.0,1.0,0.0,3.0,90.0
22933,0.0437313731354061,0.1397301845279028,0.0,0.0,0.0,0.0464027736809935,0.6081081081081081,62.31578947368421,45.0,50.5,70.25,81.22222222222223,1.0,0.0,4.518467852257182,323.0,48228.0,3.1052631578947367,0.190304,0.6496580000000001,3.29299,2.31207225,2.0482354444444444,0.6666666666666666,0.8,1.1,1.0,2.0,2.2,1.49623,0.9380146666666668,1.1503555000000003,1.03855,1.93897,2.335426,1.9813564,1.2105263157894737,1.947368421052632,1.1036857368421054,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22934,0.0,0.0,0.0,0.0,0.0,0.0,0.6081081081081081,40.82758620689656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1081.0,2.034482758620689,0.529135,1.22307,1.434535,1.253313,1.0851292222222222,2.333333333333333,3.2,2.1,1.0,1.3333333333333333,0.8,2.54795,2.07455,1.754057,0.644964,0.9015913333333332,0.9617454,1.3327527,1.6206896551724137,1.2413793103448276,1.723617227586207,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22935,1.18590079925277,1.18590079925277,12.272727272727272,0.0617150962352752,0.0,0.0,0.625,35.027027027027025,90.0,11.0,5.5,2.4444444444444446,0.0,3.6,10.227272727272728,39660.0,1631.0,1.6756756756756757,0.555226,0.93847175,3.39524,1.97023225,1.568501,0.6666666666666666,1.0,1.1,1.0,1.6666666666666667,1.2,1.63117,1.190446,1.39933703,0.996403,1.7344843333333333,1.3164194,1.6300336999999998,0.8918918918918919,1.3783783783783785,1.0706554405405406,0.5194805194805194,2.121212121212121,0.5883154571378902,79.96153846153847,13.0,2.0,0.0,0.0,0.0,3.0,90.0
22959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,21913.0,14690.0,0.25,0.975603,0.98879,0.9882825,1.2586962499999998,1.2586962499999998,0.3333333333333333,0.6,0.6666666666666666,3.0,3.0,1.8,0.980166,0.5878002,0.9118106,1.44499,2.3085366666666665,1.8065792000000005,1.8564576666666668,0.6666666666666666,1.5,0.9118106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22961,0.0,0.1337791979312896,0.0,0.0,0.0,0.0,0.0,1.8461538461538465,0.0,0.0,4.75,2.6666666666666665,0.0,0.0,6.0,3924.0,6347.0,0.2307692307692307,0.613194,0.70798125,0.9905495,0.8655165,1.7252973333333332,3.0,3.0,3.2,0.0,0.3333333333333333,0.8,2.42332,2.78559,2.6094608,0.095167,0.5245206666666666,0.6189134,1.0246799000000002,2.933333333333333,0.8,2.6516992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,7.2,1758.0,6173.0,0.2142857142857142,1.3101315,1.036007,1.000792,0.886625,1.6205766666666666,0.3333333333333333,0.6,0.6,1.0,1.6666666666666667,1.2,0.986107,1.1875223333333331,0.9326830000000002,2.09817,1.7537366666666667,1.3379093999999998,1.5515922,0.5,2.0,0.892927425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,2.111111111111111,0.0,0.0,7.578947368421052,8318.0,10629.0,0.1875,1.0515915,1.1808615,1.6072285,1.3040102499999997,1.5357163333333332,0.6666666666666666,0.8,1.1,1.0,1.3333333333333333,1.6,0.238829,1.0567463333333331,1.1820693,1.01763,0.840849,1.2027974,1.4055462,1.1666666666666667,1.3888888888888888,1.3597154444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411764705882353,0.0,0.0,0.0,2.111111111111111,1.0,0.0,7.578947368421052,9021.0,17872.0,0.1764705882352941,1.2183195,1.106348,1.6655735,1.7563927499999998,1.461283,1.3333333333333333,1.2,1.4,1.0,1.0,0.6,0.768752,1.444127333333333,1.3533886000000002,0.840925,0.992841,0.8970446000000001,1.3930673000000002,1.5789473684210529,1.4210526315789471,1.495069421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263157894736842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1812.0,9411.0,0.1578947368421052,1.483025,1.35067225,0.9275545,1.296564,1.2716184444444445,2.0,1.4,1.3,1.0,1.3333333333333333,3.0,1.12992,1.81354,1.4444017,1.15904,1.4914776666666667,2.2956006,2.0355781,1.1428571428571428,1.9047619047619049,1.316459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353.0,0.15,1.3440425,1.075081,1.29609,1.4805022500000002,1.3444643333333337,1.6666666666666667,1.2,0.9,1.0,0.6666666666666666,1.4,2.68732,1.6283033333333332,1.0091145,0.823607,1.149919,1.7704974,1.8809686,1.0909090909090908,2.0,1.032564181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,976.0,0.1,1.69984,1.19074125,1.3025555,1.33375275,1.0926330000000002,1.3333333333333333,1.2,0.9,3.0,1.0,1.6,1.79754,1.3213173333333332,0.8852287999999999,1.66737,1.8322866666666664,2.149042,2.488433,0.6875,2.0625,0.833131525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,0.0967741935483871,1.040161,1.07556425,0.609618,0.9964915,1.0601956666666663,1.3333333333333333,1.4,0.8,0.0,0.3333333333333333,1.0,1.27298,1.7672600000000005,1.20244833,0.592902,1.5676740000000002,1.7382124,1.7251192,0.8787878787878788,1.3636363636363635,1.0506876757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1106.0,0.0909090909090909,2.06224,1.5512004999999998,0.8312459999999999,0.720432,0.9729595555555556,1.0,0.8,1.4,0.0,0.3333333333333333,0.8,2.49142,1.6213990000000005,1.3089369999999998,0.255373,0.4265576666666666,0.5853526,0.8704986000000001,1.3142857142857145,1.2,1.2999113999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1106.0,0.088235294117647,1.62991,1.5412355,1.532225,0.91307425,1.0201484444444444,1.0,1.2,1.0,1.0,1.6666666666666667,1.0,0.629888,1.1034626666666665,1.31875113,2.39449,1.664264,1.3808128,1.7123953999999997,0.8888888888888888,1.3888888888888888,1.0550855916666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1040.0,515.0,0.2,0.6174845,0.8085616,1.905575,1.8334116000000005,1.8334116000000005,1.3333333333333333,1.4,1.6,3.0,2.333333333333333,1.4,1.16638,1.4264450000000002,1.5024875,1.85597,2.005031,1.6989524,1.3269130999999998,1.2142857142857142,1.4285714285714286,1.3914842142857144,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.25,0.5555555555555556,0.0,0.0,0.0,841.0,1071.0,0.1111111111111111,0.951544,0.86910775,2.650515,2.3047325,1.889920888888889,0.0,0.2,0.6,5.0,2.6666666666666665,2.4,0.154212,0.5476553333333333,0.8149192,2.87539,2.312056666666667,2.019842,1.8593477,0.4444444444444444,2.1666666666666665,0.8302054333333333,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,110855.0,110433.0,0.1,1.227254,1.197787,2.34318,1.9605575,1.8010818,1.3333333333333333,1.2,1.2,2.0,1.6666666666666667,1.4,1.13821,1.1916163333333334,0.9083078,0.501329,1.277492,1.50538,1.3652875999999998,1.3157894736842106,1.5789473684210529,1.003014105263158,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,934.0,546.0,0.0833333333333333,0.8897135,1.0584837500000002,0.9308875,1.6370337499999998,1.819536111111111,2.0,1.4,1.3,1.0,1.3333333333333333,3.0,1.12992,1.81354,1.4444017,1.15904,1.4914776666666667,2.2956006,2.0355781,1.1428571428571428,1.9047619047619049,1.316459,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1125.0,737.0,0.0769230769230769,1.0310035,1.1075035,1.7737825,1.50826625,1.8277916666666667,2.0,2.0,1.5,1.0,1.6666666666666667,1.6,1.00222,1.1708533333333333,1.0569613,1.62907,1.516568666666667,1.7792652,1.8473136,1.181818181818182,1.5454545454545454,1.1822845454545456,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,789.0,765.0,0.0714285714285714,1.7046085,1.297161,1.464994,1.19794075,1.7216292222222225,1.3333333333333333,2.2,2.8,1.0,0.6666666666666666,1.0,1.62907,1.4923343333333332,2.4334023,1.00222,0.8176420000000001,1.025201,0.7051182899999999,2.391304347826087,0.6086956521739131,2.340338391304348,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1097.0,808.0,0.0625,0.4853645,1.0949865,2.331365,1.8981795,1.804388111111111,1.6666666666666667,1.4,1.2,2.0,1.0,1.0,1.10934,1.1507923333333332,0.8967056899999999,2.50961,1.6327623333333332,1.418666,1.3773644,0.96,0.8,1.067101556,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,458.0,0.0555555555555555,0.3027655,0.394065,1.9774625,2.15441375,1.6548208888888891,1.3333333333333333,1.0,1.8,0.0,1.0,0.8,1.62241,1.0718086666666666,1.6215416,0.892018,1.077174,1.0651132,1.3000523000000002,1.7037037037037035,1.2592592592592593,1.537221666666667,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
