,Unnamed: 0,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
0,0,Sánchez,185,9,21,9819,6,"[False, False, False, False, False, False, False, False, False, False, False]","[0.8296312, 0.88428307, 0.7924531, 0.96577257, 0.8995474, 0.84311616, 0.48956653, 0.8551071, 0.68318415, 0.63597506, 0.5107258]","[0.13062386, 0.111328036, 0.19052048, 0.030356131, 0.098146096, 0.15069494, 0.48952502, 0.12482356, 0.31283936, 0.34658065, 0.46392846]","[0.039744955, 0.004388951, 0.017026387, 0.0038713017, 0.0023065126, 0.006188863, 0.020908466, 0.020069316, 0.003976491, 0.017444221, 0.025345696]",8.389362186193466,2.4493665993213654,0.1612711600027978,0.7626692,0.22266969,0.014661015,5,6,0
1,1,Neto,560,9,2,34649,2,"[False, False]","[0.863817, 0.63519645]","[0.121168815, 0.35352156]","[0.015014216, 0.011282014]",1.4990134239196775,0.4746903702616691,0.02629623003304,0.7495067,0.23734519,0.013148115,0,1,1
2,2,Madueke,177,9,52,65527,5,"[False, False, False, False, False, False, False, False]","[0.95052636, 0.670599, 0.87749803, 0.9298247, 0.69404835, 0.6107178, 0.844961, 0.50175667]","[0.028511722, 0.29651636, 0.11603892, 0.05188879, 0.27490434, 0.3735328, 0.14733611, 0.4146109]","[0.020962017, 0.03288465, 0.006463042, 0.018286442, 0.031047273, 0.015749477, 0.0077029346, 0.08363243]",6.079931855201721,1.70333993434906,0.2167282677255571,0.7599915,0.21291749,0.027091032,2,6,0
3,3,Jackson,180,9,1882,6803939,118,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8306661, 0.88428307, 0.499725, 0.9458412, 0.82367665, 0.7308976, 0.5749357, 0.83257073, 0.838095, 0.90910023, 0.6303782, 0.670599, 0.9298247, 0.9235979, 0.6249696, 0.67502046, 0.61350733, 0.85753727, 0.92510825]","[0.15254958, 0.111328036, 0.4650462, 0.04514794, 0.09641188, 0.25570506, 0.41942126, 0.16230796, 0.11741062, 0.06917719, 0.33034843, 0.29651636, 0.05188879, 0.05748341, 0.36462247, 0.3142875, 0.21010847, 0.1346244, 0.07138916]","[0.016784262, 0.004388951, 0.035228755, 0.009010891, 0.07991151, 0.013397373, 0.0056430623, 0.00512132, 0.044494316, 0.021722589, 0.03927335, 0.03288465, 0.018286442, 0.018918741, 0.010407992, 0.010692079, 0.17638417, 0.007838338, 0.0035026039]",14.720333963632584,3.725774735212326,0.5538913907948881,0.7747544,0.19609343,0.029152177,3,14,2
4,4,Caicedo,157,9,99,359155,7,"[False, False]","[0.85753727, 0.8712621]","[0.1346244, 0.095723666]","[0.007838338, 0.03301431]",1.7287993431091309,0.2303480729460716,0.04085264634341,0.8643997,0.11517404,0.020426324,0,2,0
5,5,Gusto,171,9,101,359687,7,"[False, False, False]","[0.85753727, 0.8712621, 0.66946226]","[0.1346244, 0.095723666, 0.32660282]","[0.007838338, 0.03301431, 0.0039349254]",2.398261606693268,0.5569508895277977,0.0447875717654824,0.79942054,0.1856503,0.01492919,0,3,0
6,6,Colwill,162,9,99,359158,7,"[False, False]","[0.85753727, 0.8712621]","[0.1346244, 0.095723666]","[0.007838338, 0.03301431]",1.7287993431091309,0.2303480729460716,0.04085264634341,0.8643997,0.11517404,0.020426324,0,2,0
7,7,Sancho,386,9,71,124889,12,"[False, False, False, False, False, False, False, False, False, False, False, False]","[0.9373161, 0.7881979, 0.8640363, 0.49876246, 0.94315284, 0.8436743, 0.82793486, 0.8939381, 0.9583236, 0.57305413, 0.9192196, 0.9192196]","[0.04428934, 0.20702404, 0.12038485, 0.48913202, 0.050219946, 0.101995036, 0.14836353, 0.10089692, 0.031297725, 0.40822002, 0.046770126, 0.046770126]","[0.01839453, 0.0047780727, 0.015578869, 0.012105571, 0.006627181, 0.054330718, 0.023701634, 0.005164953, 0.010378657, 0.018725883, 0.034010313, 0.034010313]",9.966829866170883,1.7953636720776558,0.2378066955134272,0.8305692,0.14961363,0.019817226,1,11,0
8,8,Enzo,168,9,10,1161,1,"[False, False, False]","[0.7274361, 0.8819484, 0.6303782]","[0.21601263, 0.09394729, 0.33034843]","[0.056551274, 0.024104368, 0.03927335]",2.2397627234458923,0.6403083503246307,0.1199289932847023,0.7465876,0.21343613,0.039976332,0,2,1
9,9,Palmer,182,9,1695,161536,177,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9399881, 0.9346538, 0.63091075, 0.9117405, 0.89353836, 0.6301287, 0.94443035, 0.9551327, 0.8110571, 0.62951654, 0.8721753, 0.86950046, 0.9199738, 0.9442605, 0.67272085, 0.7930667, 0.9773293, 0.839298, 0.5204254]","[0.05814882, 0.039685212, 0.23547964, 0.07326776, 0.0981957, 0.3210518, 0.053403143, 0.039095033, 0.18118702, 0.36210877, 0.123661436, 0.12625729, 0.076960854, 0.053639814, 0.24846756, 0.19066143, 0.020919872, 0.08408993, 0.47388262]","[0.001863065, 0.02566089, 0.13360962, 0.0149917435, 0.008265904, 0.048819512, 0.0021665283, 0.005772318, 0.0077558183, 0.008374732, 0.004163247, 0.004242338, 0.0030653598, 0.0020996747, 0.07881162, 0.016271949, 0.0017508751, 0.07661206, 0.0056919456]",15.689847111701964,2.8601636979728937,0.4499892081366852,0.82578146,0.15053494,0.023683643,8,10,1
10,10,Fofana,189,8,121,363832,6,"[False, False, False, False, False, False, False, False, False]","[0.78962886, 0.7848433, 0.8176565, 0.7871451, 0.4981874, 0.5113219, 0.6685043, 0.88183266, 0.5632278]","[0.1244394, 0.13255414, 0.1636048, 0.19813941, 0.4947558, 0.4827248, 0.18575387, 0.09742021, 0.42843238]","[0.0859317, 0.082602546, 0.01873865, 0.014715534, 0.0070567518, 0.005953289, 0.14574178, 0.020747064, 0.008339843]",6.302347809076309,2.3078247979283333,0.389827155508101,0.7002609,0.256425,0.04331413,0,9,0
11,11,Sánchez,185,8,1138,72779,51,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8877423, 0.5413253, 0.8661075, 0.9393042, 0.62167466, 0.88382953, 0.65122485, 0.74988216, 0.89691216, 0.6070009, 0.87391275, 0.85576946, 0.94221246, 0.90457726, 0.91438246, 0.9259625, 0.94622135]","[0.10923229, 0.43088418, 0.09490922, 0.056673553, 0.34543216, 0.11061452, 0.34521237, 0.23459674, 0.09234426, 0.38340548, 0.110474184, 0.14072542, 0.055151336, 0.075012736, 0.07853696, 0.06655079, 0.03795218]","[0.003025414, 0.027790477, 0.038983233, 0.0040222546, 0.032893203, 0.0055560167, 0.0035627491, 0.015521029, 0.010743511, 0.009593643, 0.015613074, 0.0035051105, 0.0026361602, 0.02041, 0.007080569, 0.0074867853, 0.015826492]",14.008041739463806,2.7677083909511566,0.2242497219704091,0.8240025,0.16280639,0.01319116,5,11,1
12,12,Neto,560,8,2,34810,1,"[False, False]","[0.57054985, 0.6157037]","[0.4199652, 0.37605637]","[0.009484912, 0.008239898]",1.186253547668457,0.796021580696106,0.017724810168147,0.5931268,0.3980108,0.008862405,0,0,2
13,13,Madueke,177,8,29,57503,9,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.5541454, 0.7053146, 0.64202607, 0.4981874, 0.9005303, 0.92922765, 0.6753318, 0.899119, 0.926138, 0.5778907, 0.928918, 0.56143785, 0.94221246, 0.9297908, 0.8432642, 0.91442126, 0.9597318, 0.80309737, 0.94622135]","[0.42895967, 0.2719167, 0.35508752, 0.4947558, 0.082260445, 0.05957094, 0.3139031, 0.055669468, 0.038280547, 0.38580304, 0.06572808, 0.42638037, 0.055151336, 0.050825067, 0.14726375, 0.07684601, 0.038301013, 0.18227725, 0.03795218]","[0.016894905, 0.022768768, 0.002886418, 0.0070567518, 0.017209291, 0.011201443, 0.010765118, 0.045211576, 0.03558137, 0.03630623, 0.0053539355, 0.012181734, 0.0026361602, 0.01938414, 0.009472005, 0.008732731, 0.0019672005, 0.0146253705, 0.015826492]",15.13700595498085,3.5669322684407234,0.2960616366472095,0.79668456,0.1877333,0.015582192,9,10,0
14,14,Jackson,180,8,6154,6420128,187,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.944666, 0.95155734, 0.84565395, 0.9328364, 0.8749899, 0.7443053, 0.95247334, 0.4890919, 0.8833089, 0.6956645, 0.907876, 0.64202607, 0.64649755, 0.8689057, 0.931612, 0.8755885, 0.90610075, 0.6531423, 0.9310507]","[0.042010766, 0.03893768, 0.15198767, 0.05762206, 0.10715876, 0.24654084, 0.0356153, 0.4683348, 0.10123842, 0.3003573, 0.04785489, 0.35508752, 0.34651563, 0.12779425, 0.057159845, 0.102414414, 0.053680558, 0.3247631, 0.046758164]","[0.013323208, 0.00950502, 0.0023583528, 0.009541537, 0.017851355, 0.0091538355, 0.011911442, 0.042573355, 0.015452721, 0.0039781826, 0.044269133, 0.002886418, 0.0069868825, 0.0033000233, 0.011228183, 0.021997107, 0.04021875, 0.022094632, 0.022191133]",15.67734721302986,3.0118319615721703,0.3108212694060057,0.82512355,0.15851748,0.016359016,4,14,1
15,15,Mudryk,179,8,0,357,0,[False],[0.6044079],[0.3887561],[0.006836012],0.6044079065322876,0.3887560963630676,0.0068360120058059,0.6044079,0.3887561,0.006836012,0,0,1
16,16,Caicedo,157,8,0,488,0,"[False, False]","[0.7840099, 0.6728225]","[0.18972345, 0.3228232]","[0.02626664, 0.004354317]",1.4568323493003843,0.512546643614769,0.0306209572590887,0.7284162,0.25627333,0.015310478,1,1,0
17,17,Cucurella,163,8,240,390742,26,"[False, False, False, False, False, False, False, False, False, False, False]","[0.7763164, 0.7848433, 0.78962886, 0.8176565, 0.7871451, 0.4981874, 0.9552564, 0.5113219, 0.76542306, 0.88183266, 0.6685043]","[0.21834727, 0.13255414, 0.1244394, 0.1636048, 0.19813941, 0.4947558, 0.035027254, 0.4827248, 0.22039858, 0.09742021, 0.18575387]","[0.0053363205, 0.082602546, 0.0859317, 0.01873865, 0.014715534, 0.0070567518, 0.009716357, 0.005953289, 0.014178356, 0.020747064, 0.14574178]",8.236115902662277,2.3531655184924603,0.4107183464802801,0.74873775,0.21392415,0.03733803,1,10,0
18,18,Gusto,171,8,11,32852,1,"[False, False]","[0.8155602, 0.84614325]","[0.17922825, 0.12896319]","[0.0052115372, 0.024893645]",1.6617034673690796,0.3081914335489273,0.0301051824353635,0.83085173,0.15409571,0.015052591,1,1,0
19,19,Colwill,162,8,17,47374,3,"[False, False, False, False, False, False, False, False, False]","[0.8833089, 0.9015374, 0.69608396, 0.78689986, 0.9577111, 0.9026147, 0.4981874, 0.9597318, 0.81993985]","[0.10123842, 0.060816422, 0.2973576, 0.1801415, 0.034910083, 0.08652182, 0.4947558, 0.038301013, 0.17542589]","[0.015452721, 0.03764611, 0.006558464, 0.03295863, 0.0073788203, 0.010863456, 0.0070567518, 0.0019672005, 0.0046342635]",7.406015008687973,1.4694685339927671,0.1245164186693728,0.8228905,0.16327427,0.013835157,1,8,0
20,20,Sancho,386,8,2,56569,1,"[False, False, False]","[0.6478703, 0.6956645, 0.8534615]","[0.27634507, 0.3003573, 0.10566664]","[0.07578461, 0.0039781826, 0.040871922]",2.196996331214905,0.6823690235614777,0.1206347132101655,0.73233205,0.22745633,0.040211573,0,3,0
21,21,Enzo,168,8,146,365649,16,"[False, False, False, False, False, False, False, False, False, False, False]","[0.90779305, 0.9162082, 0.9041782, 0.4502648, 0.7848433, 0.78962886, 0.5113219, 0.55532765, 0.9244711, 0.8226142, 0.6051599]","[0.059493188, 0.07521674, 0.05124741, 0.4457742, 0.13255414, 0.1244394, 0.4827248, 0.44224986, 0.067652114, 0.14834897, 0.3839073]","[0.032713782, 0.008575109, 0.044574402, 0.10396094, 0.082602546, 0.0859317, 0.005953289, 0.0024224366, 0.007876877, 0.029036831, 0.010932852]",8.171811163425446,2.413608107715845,0.4145807661116123,0.7428919,0.21941891,0.03768916,2,9,0
22,22,Palmer,182,8,22319,13165788,484,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.7320536, 0.947122, 0.7125516, 0.9503996, 0.8057509, 0.8616803, 0.62335765, 0.9598403, 0.73631316, 0.8877423, 0.6987397, 0.7856379, 0.6696572, 0.6943513, 0.8926524, 0.56370866, 0.51124793, 0.93962926, 0.6185024]","[0.26470813, 0.027857833, 0.28158212, 0.028975882, 0.18588486, 0.13085586, 0.37105438, 0.038322628, 0.2500686, 0.10923229, 0.195178, 0.13496172, 0.19260098, 0.21379715, 0.10179056, 0.42348072, 0.47102118, 0.05116838, 0.35673457]","[0.003238264, 0.025020288, 0.005866294, 0.02062453, 0.008364281, 0.00746371, 0.0055879755, 0.0018370781, 0.013618256, 0.003025414, 0.106082276, 0.07940035, 0.13774191, 0.0918516, 0.005557085, 0.012810643, 0.017730933, 0.009202384, 0.024763085]",14.590938091278076,3.829275857657194,0.5797863561892882,0.76794416,0.20154083,0.030515075,7,11,1
23,23,Sánchez,185,7,4,6534,3,"[False, False, False, False, False]","[0.9239809, 0.89790595, 0.57041335, 0.90429074, 0.92654127]","[0.069964394, 0.07606891, 0.41793132, 0.08297654, 0.06052298]","[0.006054799, 0.026025228, 0.011655263, 0.012732698, 0.012935779]",4.223132193088532,0.7074641436338425,0.0694037666544318,0.8446264,0.14149281,0.013880754,0,5,0
24,24,Neto,560,7,5,7737,1,[False],[0.9365727],[0.040470693],[0.022956625],0.9365726709365844,0.0404706932604312,0.0229566246271133,0.9365727,0.040470693,0.022956625,0,1,0
25,25,Madueke,177,7,28,15487,7,"[False, False, False, False, False, False, False, False, False, False]","[0.955893, 0.83490974, 0.93830615, 0.8071562, 0.9385217, 0.93653125, 0.9266225, 0.90429074, 0.8889855, 0.87697583]","[0.023561431, 0.14813396, 0.052517712, 0.18231103, 0.037385352, 0.034685545, 0.060085308, 0.08297654, 0.05636988, 0.11401987]","[0.02054555, 0.016956227, 0.009176067, 0.010532805, 0.02409299, 0.028783176, 0.013292216, 0.012732698, 0.05464459, 0.009004248]",9.008192598819733,0.7920466307550669,0.199760565534234,0.9008193,0.07920466,0.019976057,0,8,2
26,26,Jackson,180,7,1222,530508,28,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9092579, 0.9419177, 0.9449754, 0.9412847, 0.91439813, 0.94628954, 0.94628954, 0.86021954, 0.84669733, 0.94438285, 0.9240396, 0.68684065, 0.9004277, 0.7465726, 0.9116522, 0.9324109, 0.663748, 0.5718267, 0.8719231]","[0.07658764, 0.03828953, 0.031397507, 0.034264646, 0.07154025, 0.0371572, 0.0371572, 0.1294846, 0.08221396, 0.034755155, 0.06235054, 0.29767463, 0.058241136, 0.24782193, 0.05975803, 0.051982027, 0.30149716, 0.42416558, 0.113381505]","[0.014154452, 0.01979273, 0.023627112, 0.024450647, 0.014061667, 0.016553186, 0.016553186, 0.0102958325, 0.07108874, 0.020862065, 0.0136099, 0.015484732, 0.041331146, 0.0056055104, 0.02858974, 0.015607134, 0.034754828, 0.0040077553, 0.014695381]",16.40515410900116,2.1897202134132385,0.4051257423125207,0.86342925,0.11524843,0.021322405,2,16,1
27,27,Colwill,162,7,55,113998,6,"[False, False, False, False, False, False, False]","[0.8054446, 0.889691, 0.86777014, 0.8278291, 0.64291817, 0.5218713, 0.75843275]","[0.18774074, 0.06159295, 0.103413016, 0.1679064, 0.3334834, 0.45936576, 0.14297734]","[0.006814678, 0.04871609, 0.028816808, 0.004264399, 0.023598447, 0.018762939, 0.09858991]",5.313957095146179,1.4564796090126038,0.2295632739551365,0.7591368,0.20806852,0.032794755,2,5,0
28,28,Sancho,386,7,46,202832,9,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.7465726, 0.9441048, 0.68458813, 0.87349695, 0.9240396, 0.6717697, 0.83418405, 0.96443206, 0.8488839, 0.8786263, 0.9400163, 0.8553164, 0.7238948, 0.65318555, 0.9365727, 0.8014375, 0.8786263, 0.5841737]","[0.24782193, 0.041157734, 0.16235377, 0.10714709, 0.06235054, 0.29319158, 0.16075309, 0.02976627, 0.13924122, 0.11620915, 0.058155973, 0.10747446, 0.14153035, 0.1872289, 0.040470693, 0.1091264, 0.11620915, 0.3943419]","[0.0056055104, 0.014737435, 0.15305811, 0.019355861, 0.0136099, 0.035038747, 0.005062897, 0.0058016446, 0.011874911, 0.0051644975, 0.0018277027, 0.03720915, 0.13457485, 0.15958552, 0.022956625, 0.08943607, 0.0051644975, 0.021484455]",14.743921279907228,2.5145301800221205,0.7415483806980774,0.81910676,0.13969612,0.041197132,5,13,0
29,29,Enzo,168,7,19,5065,11,"[False, False, False, False, False, False, False]","[0.56059575, 0.64749753, 0.82474786, 0.9348783, 0.95420957, 0.6189676, 0.7024476]","[0.34910575, 0.34559038, 0.14538464, 0.055490967, 0.023807727, 0.37227026, 0.2928827]","[0.090298496, 0.0069121053, 0.029867552, 0.009630737, 0.02198267, 0.008762167, 0.0046696314]",5.243344187736511,1.5845324285328388,0.1721233585849404,0.7490492,0.22636177,0.02458905,2,4,1
30,30,Palmer,182,7,34217,25681766,557,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.96951354, 0.9282577, 0.67618775, 0.8305677, 0.58843195, 0.4942869, 0.51976144, 0.6048342, 0.9424684, 0.52318406, 0.8506502, 0.54474, 0.9282989, 0.71929145, 0.8048569, 0.7905026, 0.9739454, 0.81171, 0.9486062]","[0.02833233, 0.06185288, 0.25879574, 0.10542406, 0.40237227, 0.4156078, 0.4752052, 0.3897308, 0.048858415, 0.44182763, 0.14679646, 0.41888592, 0.038345776, 0.25656337, 0.18764865, 0.20480613, 0.022767661, 0.15585616, 0.036228076]","[0.0021541857, 0.009889453, 0.06501652, 0.06400816, 0.00919577, 0.09010531, 0.0050333017, 0.0054349904, 0.008673111, 0.034988295, 0.0025533, 0.036374096, 0.03335537, 0.024145173, 0.0074944817, 0.004691319, 0.0032869324, 0.0324338, 0.01516571]",14.450095295906069,4.095905365422368,0.4539992837235331,0.76053137,0.21557397,0.0238947,6,10,3
31,31,Fofana,189,6,7,234,3,[False],[0.9014651],[0.05408133],[0.044453546],0.901465117931366,0.0540813282132148,0.0444535464048385,0.9014651,0.05408133,0.044453546,0,1,0
32,32,Tosin,187,6,2,981,0,[False],[0.53860503],[0.43739566],[0.023999311],0.5386050343513489,0.4373956620693207,0.023999311029911,0.53860503,0.43739566,0.023999311,1,0,0
33,33,Sánchez,185,6,981,6407426,71,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.6771714, 0.5484891, 0.6113144, 0.76345545, 0.93710124, 0.52096426, 0.56172, 0.84427035, 0.965948, 0.9317162, 0.4521057, 0.89615744, 0.5790249, 0.7921656, 0.92811525, 0.7903865, 0.9775557, 0.5139598, 0.7803154]","[0.32021162, 0.34520364, 0.3729989, 0.23203394, 0.048689082, 0.4728709, 0.36500946, 0.1418727, 0.02976814, 0.064656295, 0.4087979, 0.09184042, 0.30207065, 0.20427285, 0.0569406, 0.2050806, 0.020335767, 0.4192003, 0.13423595]","[0.0026169615, 0.10630732, 0.01568672, 0.0045106136, 0.014209657, 0.006164826, 0.073270485, 0.013856963, 0.0042839404, 0.0036274993, 0.13909642, 0.012002179, 0.11890454, 0.0035615575, 0.01494417, 0.004532902, 0.0021084987, 0.06683987, 0.085448645]",14.07193672657013,4.236089680343866,0.6919737679418176,0.74062824,0.22295208,0.03641967,9,10,0
34,34,Neto,560,6,23,59435,8,"[False, False, False, False, False, False, False, False, False]","[0.61188614, 0.53860503, 0.9423893, 0.8201575, 0.8960074, 0.7407822, 0.7618128, 0.7070616, 0.8670826]","[0.26327136, 0.43739566, 0.043733247, 0.15105018, 0.06844173, 0.24960299, 0.12181857, 0.26793566, 0.07546499]","[0.12484251, 0.023999311, 0.013877442, 0.02879228, 0.035550777, 0.009614829, 0.116368644, 0.025002718, 0.05745234]",6.88578462600708,1.6787144020199776,0.4355008509010076,0.7650872,0.18652382,0.048388984,1,8,0
35,35,Madueke,177,6,17,32072,8,"[False, False, False, False, False, False, False, False, False]","[0.49835443, 0.92694527, 0.88551843, 0.880473, 0.8897046, 0.7677591, 0.61434096, 0.63341415, 0.8670826]","[0.33201844, 0.03965137, 0.07496854, 0.1106599, 0.062289845, 0.22655997, 0.37828404, 0.35992864, 0.07546499]","[0.16962712, 0.033403445, 0.03951302, 0.008867036, 0.048005596, 0.0056809867, 0.0073750755, 0.0066572437, 0.05745234]",6.963592529296875,1.659825723618269,0.376581858843565,0.7737325,0.18442509,0.041842427,3,6,0
36,36,Jackson,180,6,203,43573,35,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9254789, 0.9565141, 0.52983737, 0.48006502, 0.92094016, 0.84502834, 0.77334726, 0.8412566, 0.69517726, 0.8861519, 0.8976287, 0.7964234, 0.9255097, 0.67010236, 0.671597, 0.7986533, 0.8962964, 0.51482123, 0.64612615]","[0.07200044, 0.030885076, 0.44504485, 0.4541744, 0.068953596, 0.09707208, 0.18868837, 0.14933982, 0.300046, 0.090508185, 0.09891673, 0.16297396, 0.06777275, 0.3210051, 0.21916267, 0.1776173, 0.08321342, 0.4778042, 0.34786078]","[0.002520741, 0.012600774, 0.025117733, 0.06576056, 0.01010627, 0.057899542, 0.037964344, 0.009403588, 0.0047766916, 0.023340024, 0.003454497, 0.0406027, 0.00671756, 0.008892538, 0.10924033, 0.023729369, 0.020490194, 0.0073745996, 0.006013014]",14.670955151319504,3.853039739653468,0.4760050689801574,0.7721556,0.20279156,0.025052898,4,15,0
37,37,Caicedo,157,6,5,55942,1,[False],[0.9236346],[0.0524222],[0.023943268],0.9236345887184144,0.0524221993982791,0.0239432677626609,0.9236346,0.0524222,0.023943268,0,1,0
38,38,Cucurella,163,6,2,124,0,[False],[0.94571185],[0.035533223],[0.018754967],0.9457118511199952,0.0355332233011722,0.0187549665570259,0.94571185,0.035533223,0.018754967,0,1,0
39,39,Colwill,162,6,290,84246,49,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.582734, 0.6113144, 0.49603415, 0.56172, 0.9490479, 0.9081736, 0.79335594, 0.89615744, 0.73329365, 0.92893004, 0.9283242, 0.7931901, 0.82793224, 0.81966436, 0.7905474]","[0.40633425, 0.3729989, 0.45017195, 0.36500946, 0.039339773, 0.04769262, 0.20054892, 0.09184042, 0.2389029, 0.043972857, 0.065641075, 0.2026994, 0.1049469, 0.17370488, 0.20202188]","[0.010931745, 0.01568672, 0.053793848, 0.073270485, 0.011612275, 0.044133723, 0.006095182, 0.012002179, 0.027803432, 0.027097134, 0.006034721, 0.004110481, 0.0671208, 0.0066307485, 0.007430738]",11.6204195022583,3.005826160311699,0.3737542098388076,0.7746946,0.20038842,0.024916947,6,9,0
40,40,João Félix,621,6,10,49710,3,"[False, False]","[0.7618128, 0.8897046]","[0.12181857, 0.062289845]","[0.116368644, 0.048005596]",1.651517391204834,0.184108417481184,0.1643742397427559,0.8257587,0.09205421,0.082187116,0,2,0
41,41,Sancho,386,6,27,35009,3,"[False, False, False, False, False, False, False, False]","[0.95389456, 0.774823, 0.53860503, 0.9012346, 0.93180346, 0.63341415, 0.8747032, 0.8116708]","[0.030628689, 0.22051877, 0.43739566, 0.09540933, 0.0648463, 0.35992864, 0.12332256, 0.17535913]","[0.015476652, 0.0046582283, 0.023999311, 0.0033560675, 0.0033502257, 0.0066572437, 0.001974185, 0.012969985]",6.420148849487305,1.507409080862999,0.0724418982863426,0.8025186,0.18842614,0.009055237,6,2,0
42,42,Enzo,168,6,7,2916,3,"[False, False, False, False, False, False, False, False]","[0.5327231, 0.67962974, 0.9304094, 0.83141464, 0.65215033, 0.82406455, 0.64241374, 0.92756826]","[0.41305017, 0.2942769, 0.046739426, 0.15471491, 0.3339546, 0.15193929, 0.33631063, 0.069875956]","[0.054226685, 0.026093388, 0.022851178, 0.013870468, 0.01389508, 0.023996104, 0.021275727, 0.0025558018]",6.0203737616539,1.8008618764579296,0.1787644329015165,0.7525467,0.22510773,0.022345554,1,6,1
43,43,Palmer,182,6,6241,6592043,175,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.77143466, 0.94553363, 0.8899694, 0.93816763, 0.6566208, 0.8543411, 0.8706722, 0.7994775, 0.8952094, 0.9512713, 0.8909343, 0.9323341, 0.84502834, 0.9324092, 0.93729085, 0.7962204, 0.534454, 0.91646945, 0.6445821]","[0.2199265, 0.034890864, 0.0599409, 0.04753477, 0.3402392, 0.13984239, 0.12259884, 0.15750442, 0.09022824, 0.035741102, 0.07240161, 0.05855215, 0.09707208, 0.057278205, 0.055308662, 0.19495466, 0.43935567, 0.07598081, 0.3366184]","[0.008638847, 0.01957548, 0.050089765, 0.014297654, 0.0031399443, 0.0058165016, 0.006728982, 0.0430181, 0.014562283, 0.012987607, 0.036664084, 0.009113666, 0.057899542, 0.010312564, 0.007400481, 0.008824924, 0.026190309, 0.007549773, 0.018799562]",16.00242042541504,2.6359694860875607,0.361610067076981,0.84223264,0.13873525,0.019032108,0,17,2
44,44,Nkunku,181,6,4502,12920168,193,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.60502505, 0.8543411, 0.86323243, 0.8378871, 0.5579649, 0.9324092, 0.5582181, 0.7197645, 0.90757, 0.5465579, 0.8359646, 0.84759307, 0.53860503, 0.5727827, 0.89734864, 0.8861519, 0.9283242, 0.8687943, 0.55480665]","[0.21109769, 0.13984239, 0.119195886, 0.09466711, 0.32494876, 0.057278205, 0.29887542, 0.25215283, 0.047653027, 0.24407935, 0.15844926, 0.14454417, 0.43739566, 0.354297, 0.06662415, 0.090508185, 0.065641075, 0.12337238, 0.43444386]","[0.18387724, 0.0058165016, 0.017571716, 0.067445844, 0.11708631, 0.010312564, 0.14290652, 0.028082676, 0.04477688, 0.20936275, 0.005586123, 0.007862792, 0.023999311, 0.07292027, 0.0360272, 0.023340024, 0.006034721, 0.007833292, 0.0107495]",14.31334149837494,3.665066424757242,1.0215922356583178,0.75333375,0.19289824,0.05376801,2,16,1
45,45,Sánchez,185,5,176,129905,21,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.53667635, 0.8395044, 0.56750983, 0.82323015, 0.6972961, 0.88849306, 0.91602904, 0.5396525, 0.9168722, 0.92214954, 0.9342816, 0.8566706, 0.55391854, 0.93248373, 0.48311213, 0.5617556, 0.7751241, 0.98541427, 0.8737244]","[0.39995673, 0.14463252, 0.42472005, 0.16308625, 0.29749534, 0.061064698, 0.06844998, 0.35185018, 0.07614824, 0.07274079, 0.05859134, 0.12322769, 0.39930585, 0.05099061, 0.37668934, 0.40570638, 0.2183288, 0.013014092, 0.121902384]","[0.06336696, 0.015863005, 0.0077701733, 0.013683541, 0.0052085244, 0.050442208, 0.015521022, 0.10849723, 0.006979527, 0.0051096343, 0.0071270685, 0.020101737, 0.046775598, 0.016525604, 0.1401985, 0.032537982, 0.006547133, 0.0015716456, 0.0043731574]",14.603898137807846,3.8279012767598033,0.5682002474786714,0.76862615,0.20146848,0.029905275,6,8,5
46,46,Neto,560,5,18,52469,6,"[False, False, False, False, False]","[0.8450258, 0.83975655, 0.6758273, 0.8562855, 0.91485196]","[0.15265353, 0.14627352, 0.31259376, 0.07852396, 0.077760786]","[0.0023206407, 0.013969919, 0.01157892, 0.06519043, 0.007387248]",4.131747126579285,0.7678055614233017,0.1004471546038985,0.82634944,0.15356112,0.020089433,1,3,1
